#HalfBakedOne Ship Names List       Version 1.00        Feb 22 2026        GREAT GAME,,,,,,,,,,
#Huge shoutout to Discord user MDHansen for their help debugging this file!,,,,,,,,,,
#id,enabled / disabled,"ship's ui name ($ - class, % - number, & - year)",country name,ship's type name,use this name till year,,,,,
@name,enabled,nameUi,country,shipType,tillYear,#suggested,#problems,#infoLink,#textBackup,#nameBackup
4022,,Santa Gertrudis,spain,bc,,,,,,
4023,,Santa Isabel,spain,bc,,,,,,
4024,,Santa Leocadia,spain,bc,,,,,,
4025,,Santa Lucía,spain,bc,,,,,,
4026,,Santa Margarita,spain,bc,,,,,,
4027,,Santa María de la Cabeza,spain,bc,,,,,,
4028,,Santa María Magdalena,spain,bc,,,,,,
4029,,Santa Marta,spain,bc,,,,,,
4030,,Santa Matilde,spain,bc,,,,,,
4031,,Santa Mónica,spain,bc,,,,,,
4032,,Santa Paula,spain,bc,,,,,,
4033,,Santa Perpetua,spain,bc,,,,,,
4034,,Santa Petronila,spain,bc,,,,,,
4035,,Santa Quiteria,spain,bc,,,,,,
4036,,Santa Rita,spain,bc,,,,,,
4037,,Santa Rosa,spain,bc,,,,,,
4038,,Santa Rosalía,spain,bc,,,,,,
4039,,Santa Rufina,spain,bc,,,,,,
4040,,Santa Sabina,spain,bc,,,,,,
4041,,Santa Susana,spain,bc,,,,,,
4042,,Santa Tecla,spain,bc,,,,,,
4043,,Santa Teresa,spain,bc,,,,,,
4044,,Santa Yrene,spain,bc,,,,,,
4045,,Santiago Neptuno,spain,bc,,,,,,
4046,,Soledad,spain,bc,,,,,,
4047,,Sorpresa,spain,bc,,,,,,
4048,,Tetis,spain,bc,,,,,,
4049,,Tetis Guadalupe,spain,bc,,,,,,
4050,,Tigre,spain,bc,,,,,,
4051,,Tolosilla,spain,bc,,,,,,
4052,,Triunfo San Gristóbal,spain,bc,,,,,,
4053,,Unicornio,spain,bc,,,,,,
4054,,Venganza,spain,bc,,,,,,
4055,,Ventura,spain,bc,,,,,,
4056,,Venturera,spain,bc,,,,,,
4057,,Victoria,spain,bc,,,,,,
4058,,Villa de Bilbao,spain,bc,,,,,,
4059,,Viva,spain,bc,,,,,,
4060,,Volante,spain,bc,,,,,,
4061,,Ynfante,spain,bc,,,,,,
4062,,Infanta Maria Teresa,spain,ca,,,,,,
4063,,Vizcaya,spain,ca,,,,,,
4064,,Alfonso XII,spain,ca,,,,,,
4065,,Almirante Cervera,spain,ca,,,,,,
4066,,Almirante Oquendo,spain,ca,,,,,,
4067,,Aragon,spain,ca,,,,,,
4068,,Baleares,spain,ca,,,,,,
4069,,Begoña,spain,ca,,,,,,
4070,,Blas de Lezo,spain,ca,,,,,,
4071,,Buenaventura,spain,ca,,,,,,
4072,,Canarias,spain,ca,,,,,,
4073,,Cardenal Cisneros,spain,ca,,,,,,
4074,,Caridad Inglesa,spain,ca,,,,,,
4075,,Cataluña,spain,ca,,,,,,
4076,,Celedon,spain,ca,,,,,,
4077,,Concepcion de Zubelzu,spain,ca,,,,,,
4078,,Cristóbal Colón,spain,ca,,,,,,
4079,,Emperador Carlos V,spain,ca,,,,,,
4080,,Encoronada,spain,ca,,,,,,
4081,,Isla de Cuba,spain,ca,,,,,,
4082,,Isla de Luzon,spain,ca,,,,,,
4083,,La Concepción,spain,ca,,,,,,
4084,,La Juliana,spain,ca,,,,,,
4085,,La Lavia,spain,ca,,,,,,
4086,,Magdalena,spain,ca,,,,,,
4087,,Manuela,spain,ca,,,,,,
4088,,Maria Juan,spain,ca,,,,,,
4089,,Navarra,spain,ca,,,,,,
4090,,Nuestra Señora,spain,ca,,,,,,
4091,,Nuestra Senora del Pilar,spain,ca,,,,,,
4092,,Princesa de Asturias,spain,ca,,,,,,
4093,,Purificatión,spain,ca,,,,,,
4094,,Rapido,spain,ca,,,,,,
4095,,Reina Regente,spain,ca,,,,,,
4096,,Reina Victoria Eugenia,spain,ca,,,,,,
4097,,Republica,spain,ca,,,,,,
4098,,San Agustín,spain,ca,,,,,,
4099,,San Ambrosio,spain,ca,,,,,,
4100,,San Cristobal,spain,ca,,,,,,
4101,,San Esteban,spain,ca,,,,,,
4102,,San Felipe,spain,ca,,,,,,
4103,,San Francisco,spain,ca,,,,,,
4104,,San Gerónimo,spain,ca,,,,,,
4105,,San Juan,spain,ca,,,,,,
4106,,San Juan Baptista,spain,ca,,,,,,
4107,,San Juan de Gargoriu,spain,ca,,,,,,
4108,,San Juan el Menor,spain,ca,,,,,,
4109,,San Martin,spain,ca,,,,,,
4110,,San Pedro,spain,ca,,,,,,
4111,,San Salvador,spain,ca,,,,,,
4112,,San Tomás de Aquino,spain,ca,,,,,,
4113,,Santa Ana,spain,ca,,,,,,
4114,,Santa Barbara,spain,ca,,,,,,
4115,,Santa Clara,spain,ca,,,,,,
4116,,Santa Cruz,spain,ca,,,,,,
4117,,Santa Maria de Gracia,spain,ca,,,,,,
4118,,Santa Maria de la Rosa,spain,ca,,,,,,
4119,,Santiago,spain,ca,,,,,,
4120,,Santiago el Mayor,spain,ca,,,,,,
4121,,Santo Cristo de Burgos,spain,ca,,,,,,
4122,,Trinidad,spain,ca,,,,,,
4123,,Trinidad Valencera,spain,ca,,,,,,
4124,,Velasco,spain,ca,,,,,,
4125,,Virgen,spain,ca,,,,,,
4126,,África,spain,cl,,,,,,
4127,,Alerta,spain,cl,,,,,,
4128,,Alfonso XII,spain,cl,,,,,,
4129,,Almansa,spain,cl,,,,,,
4130,,Almirante Cervera,spain,cl,,,,,,
4131,,Andalucía,spain,cl,,,,,,
4132,,Andaluza,spain,cl,,,,,,
4133,,Animosa,spain,cl,,,,,,
4134,,Antonio Ulloa,spain,cl,,,,,,
4135,,Aragon,spain,cl,,,,,,
4136,,Asturias,spain,cl,,,,,,
4137,,Berenguela,spain,cl,,,,,,
4138,,Blanca,spain,cl,,,,,,
4139,,Blas de Lezo,spain,cl,,,,,,
4140,,Blasco de Garay,spain,cl,,,,,,
4141,,Buenaventura,spain,cl,,,,,,
4142,,Caridad,spain,cl,,,,,,
4143,,Carmén,spain,cl,,,,,,
4144,,Castilla,spain,cl,,,,,,
4145,,Céres,spain,cl,,,,,,
4146,,Churruca,spain,cl,,,,,,
4147,,Circe,spain,cl,,,,,,
4148,,Clase Conde de Venadito,spain,cl,,,,,,
4149,,Colón,spain,cl,,,,,,
4150,,Concordia,spain,cl,,,,,,
4151,,Conde de Regla,spain,cl,,,,,,
4152,,Conde del Venadito,spain,cl,,,,,,
4153,,Congreso,spain,cl,,,,,,
4154,,Constancia,spain,cl,,,,,,
4155,,Consuelo,spain,cl,,,,,,
4156,,Covadonga,spain,cl,,,,,,
4157,,Cristobal Colon,spain,cl,,,,,,
4158,,Diana,spain,cl,,,,,,
4159,,Don Álvaro de Bazán,spain,cl,,,,,,
4160,,Don Antonio de Ulloa,spain,cl,,,,,,
4161,,Don Juan de Austria,spain,cl,,,,,,
4162,,Doña María de Molina,spain,cl,,,,,,
4163,,Edetana,spain,cl,,,,,,
4164,,Elcano,spain,cl,,,,,,
4165,,Extremadura,spain,cl,,,,,,
4166,,Favorita,spain,cl,,,,,,
4167,,Fernado el Católico,spain,cl,,,,,,
4168,,Ferrolano,spain,cl,,,,,,
4169,,Francisco de Asís,spain,cl,,,,,,
4170,,Gaditano,spain,cl,,,,,,
4171,,Galicia,spain,cl,,,,,,
4172,,General Lezo,spain,cl,,,,,,
4173,,General Liniers,spain,cl,,,,,,
4174,,Gerona,spain,cl,,,,,,
4175,,Gravina,spain,cl,,,,,,
4176,,Guadalquivir,spain,cl,,,,,,
4177,,Guadiana,spain,cl,,,,,,
4178,,Hernán Cortés,spain,cl,,,,,,
4179,,Huelva,spain,cl,,,,,,
4180,,Infanta Isabel,spain,cl,,,,,,
4181,,Isabel Francisca,spain,cl,,,,,,
4182,,Isabel II,spain,cl,,,,,,
4183,,Isabel la Católica,spain,cl,,,,,,
4184,,Isla de Luzón,spain,cl,,,,,,
4185,,Jorge Juan,spain,cl,,,,,,
4186,,Lealtad,spain,cl,,,,,,
4187,,León,spain,cl,,,,,,
4188,,Lepanto,spain,cl,,,,,,
4189,,Libertad,spain,cl,,,,,,
4190,,Ligera,spain,cl,,,,,,
4191,,Magallanes,spain,cl,,,,,,
4192,,Mendez Nuñez,spain,cl,,,,,,
4193,,Miguel de Cervantes,spain,cl,,,,,,
4194,,Narváez,spain,cl,,,,,,
4195,,Navarra,spain,cl,,,,,,
4196,,Navas de Tolosa,spain,cl,,,,,,
4197,,Neptuno,spain,cl,,,,,,
4198,,Pampero,spain,cl,,,,,,
4199,,Península,spain,cl,,,,,,
4200,,Petronila,spain,cl,,,,,,
4201,,Piles,spain,cl,,,,,,
4202,,Pizarro,spain,cl,,,,,,
4203,,Principe Alfonso,spain,cl,,,,,,
4204,,Prosperidad,spain,cl,,,,,,
4205,,Reina Cristina,spain,cl,,,,,,
4206,,Reina de Castilla,spain,cl,,,,,,
4207,,Reina Mercedes,spain,cl,,,,,,
4208,,Reina Regente,spain,cl,,,,,,
4209,,Resolución,spain,cl,,,,,,
4210,,Rio de la Plata,spain,cl,,,,,,
4211,,Santa Filomena,spain,cl,,,,,,
4212,,Santa Lucía,spain,cl,,,,,,
4213,,Santa Rosalía,spain,cl,,,,,,
4214,,Santa Teresa,spain,cl,,,,,,
4215,,Satélite,spain,cl,,,,,,
4216,,Sirena,spain,cl,,,,,,
4217,,Tornado,spain,cl,,,,,,
4218,,Triunfo,spain,cl,,,,,,
4219,,Valiente,spain,cl,,,,,,
4220,,Vasco Nuñes de Balboa,spain,cl,,,,,,
4221,,Velasco,spain,cl,,,,,,
4222,,Vencedora,spain,cl,,,,,,
4223,,Victoria de las Tunas,spain,cl,,,,,,
4224,,Vigilante,spain,cl,,,,,,
4225,,Villa de Madrid,spain,cl,,,,,,
4226,,Vulcano,spain,cl,,,,,,
4227,,Destructor,spain,dd,,,,,,
4228,,Furor,spain,dd,,,,,,
4229,,Pluton,spain,dd,,,,,,
4230,,Terror,spain,dd,,,,,,
4231,,Audaz,spain,dd,,,,,,
4232,,Osado,spain,dd,,,,,,
4233,,Proserpina,spain,dd,,,,,,
4234,,Bustamante,spain,dd,,,,,,
4235,,Villamil,spain,dd,,,,,,
4236,,Cadarso,spain,dd,,,,,,
4237,,Alsedo,spain,dd,,,,,,
4238,,Velasco,spain,dd,,,,,,
4239,,Lazaga,spain,dd,,,,,,
4240,,Churruca,spain,dd,,,,,,
4241,,Sanchez Barcáiztegui,spain,dd,,,,,,
4242,,José Luis Díez,spain,dd,,,,,,
4243,,Almirante Ferrándiz,spain,dd,,,,,,
4244,,Alcalá Galiano,spain,dd,,,,,,
4245,,Almirante Valdés,spain,dd,,,,,,
4246,,Almirante Antequera,spain,dd,,,,,,
4247,,Almirante Miranda,spain,dd,,,,,,
4248,,Ciscar,spain,dd,,,,,,
4249,,Escaño,spain,dd,,,,,,
4250,,Gravina,spain,dd,,,,,,
4251,,Jorge Juan,spain,dd,,,,,,
4252,,Ulloa,spain,dd,,,,,,
4253,,Liniers,spain,dd,,,,,,
4254,,Álava,spain,dd,,,,,,
4255,,Alessandro Poerio,spain,dd,,,,,,
4256,,Huesca,spain,dd,,,,,,
4257,,Teruel,spain,dd,,,,,,
4258,,Aquila,spain,dd,,,,,,
4259,,Mărăşti,spain,dd,,,,,,
4260,,Ceuta,spain,dd,,,,,,
4261,,Melilla,spain,dd,,,,,,
4262,,Meteoro,spain,dd,,,,,,
4263,,Rayo,spain,dd,,,,,,
4264,,Ariete,spain,dd,,,,,,
4265,,Temerario,spain,dd,,,,,,
4266,,Intrépido,spain,dd,,,,,,
4267,,Relámpago,spain,dd,,,,,,
4268,,Fletcher,spain,dd,,,,,,
4269,,Lepanto,spain,dd,,,,,,
4270,,Converse,spain,dd,,,,,,
4271,,Oquendo,spain,dd,,,,,,
4272,,Roger de Lauria,spain,dd,,,,,,
4273,,Marqués de la Ensenada,spain,dd,,,,,,
4274,,Gearing,spain,dd,,,,,,
4275,,Méndez Núñez,spain,dd,,,,,,
4276,,Lángara,spain,dd,,,,,,
4277,,Blas de Lezo,spain,dd,,,,,,
4278,,Pronta,spain,dd,,,,,,
4279,,Zaragoza,spain,dd,,,,,,
4280,,Viva,spain,dd,,,,,,
4281,,Ligera,spain,dd,,,,,,
4282,,Manatí,spain,dd,,,,,,
4283,,Diligente,spain,dd,,,,,,
4284,,Atrevida,spain,dd,,,,,,
4285,,Tarifa,spain,dd,,,,,,
4286,,Caridad,spain,dd,,,,,,
4287,,Lealtad,spain,dd,,,,,,
4288,,Lista,spain,dd,,,,,,
4289,,Otálora,spain,dd,,,,,,
4290,,Basco,spain,dd,,,,,,
4291,,Gardoqui,spain,dd,,,,,,
4292,,Urdaneta,spain,dd,,,,,,
4293,,Lince,spain,dd,,,,,,
4294,,Cóndor,spain,dd,,,,,,
4295,,Cuervo,spain,dd,,,,,,
4296,,Águila,spain,dd,,,,,,
4297,,Perla,spain,dd,,,,,,
4298,,Rubí,spain,dd,,,,,,
4299,,Diamante,spain,dd,,,,,,
4300,,Estrella,spain,dd,,,,,,
4301,,Flecha,spain,dd,,,,,,
4302,,Satélite,spain,dd,,,,,,
4303,,Vigía,spain,dd,,,,,,
4304,,Alerta,spain,dd,,,,,,
4305,,Ardilla,spain,dd,,,,,,
4306,,Cometa,spain,dd,,,,,,
4307,,Fradera,spain,dd,,,,,,
4308,,Gaviota,spain,dd,,,,,,
4309,,Golondrina,spain,dd,,,,,,
4310,,Almendares,spain,dd,,,,,,
4311,,Baracoa,spain,dd,,,,,,
4312,,Cauto,spain,dd,,,,,,
4313,,Guantánamo,spain,dd,,,,,,
4314,,Yumurí,spain,dd,,,,,,
4315,,Mayarí,spain,dd,,,,,,
4316,,Lanao,spain,dd,,,,,,
4317,,General Blanco,spain,dd,,,,,,
4318,,Corcuera,spain,dd,,,,,,
4319,,Almonte,spain,dd,,,,,,
4320,,Oceanía,spain,dd,,,,,,
4321,,Bidasoa,spain,dd,,,,,,
4322,,Nervión,spain,dd,,,,,,
4323,,Lérez,spain,dd,,,,,,
4324,,Tambre,spain,dd,,,,,,
4325,,Guadalete,spain,dd,,,,,,
4326,,Segura,spain,dd,,,,,,
4327,,Ter,spain,dd,,,,,,
4328,,Guadiaro,spain,dd,,,,,,
4329,,Tinto,spain,dd,,,,,,
4330,,Eume,spain,dd,,,,,,
4331,,Almanzora,spain,dd,,,,,,
4332,,Navia,spain,dd,,,,,,
4333,,Eo,spain,dd,,,,,,
4334,,Guadalhorce,spain,dd,,,,,,
4335,,Nalón,spain,dd,,,,,,
4336,,Llobregat,spain,dd,,,,,,
4337,,Júcar,spain,dd,,,,,,
4338,,Ulla,spain,dd,,,,,,
4339,,Miño,spain,dd,,,,,,
4340,,Ebro,spain,dd,,,,,,
4341,,Turia,spain,dd,,,,,,
4342,,Duero,spain,dd,,,,,,
4343,,Sil,spain,dd,,,,,,
4344,,Tajo,spain,dd,,,,,,
4345,,Genil,spain,dd,,,,,,
4346,,Odiel,spain,dd,,,,,,
4347,,Aggressive,spain,dd,,,,,,
4348,,Guadalmedina,spain,dd,,,,,,
4349,,Guadalquivir,spain,dd,,,,,,
4350,,Guadiana,spain,dd,,,,,,
4351,,Peral,spain,ss,,,,,,
4352,,Narciso Monturiol,spain,ss,,,,,,
4353,,Cosme García,spain,ss,,,,,,
4354,,General Mola,spain,ss,,,,,,
4355,,Foca,spain,ss,,,,,,
4356,,Tiburón,spain,ss,,,,,,
4357,,Balao,spain,ss,,,,,,
4358,,Tonina,spain,ss,,,,,,
4359,,Marsopa,spain,ss,,,,,,
4360,,Narval,spain,ss,,,,,,
4361,,Galerna,spain,ss,,,,,,
4362,,Siroco,spain,ss,,,,,,
4363,,Mistral,spain,ss,,,,,,
4364,,Tramontana,spain,ss,,,,,,
4365,,Temerario,spain,tb,,,,,,
4366,,Nueva España,spain,tb,,,,,,
4367,,Martín Alonso Pinzón,spain,tb,,,,,,
4368,,Galicia,spain,tb,,,,,,
4369,,Marqués de Molins,spain,tb,,,,,,
4370,,Vicente Yañez Pinzón,spain,tb,,,,,,
4371,,Filipinas,spain,tb,,,,,,
4372,,Cástor,spain,tb,,,,,,
4373,,Pólux,spain,tb,,,,,,
4374,,Rigel,spain,tb,,,,,,
4375,,Julian Ordoñez,spain,tb,,,,,,
4376,,Acevedo,spain,tb,,,,,,
4377,,Retamosa,spain,tb,,,,,,
4378,,Orión,spain,tb,,,,,,
4379,,Barceló,spain,tb,,,,,,
4380,,Habana,spain,tb,,,,,,
4381,,Azor,spain,tb,,,,,,
4382,,Halcón,spain,tb,,,,,,
4383,,Ariete,spain,tb,,,,,,
4384,,Rayo,spain,tb,,,,,,
4385,,Ejército,spain,tb,,,,,,
4386,,Badajoz,spain,tb,,,,,,
4387,,Falange,spain,tb,,,,,,
4388,,Oviedo,spain,tb,,,,,,
4389,,Requeté,spain,tb,,,,,,
4390,,Toledo,spain,tb,,,,,,
4391,,Sicilia,spain,tb,,,,,,
4392,,Nápoles,spain,tb,,,,,,
4393,,Cándido Pérez,spain,tb,,,,,,
4394,,Javier Quiroga,spain,tb,,,,,,
4395,,Delfín,spain,tb,,,,,,
4396,,Dorado,spain,tb,,,,,,
4397,,Gaviota,spain,tb,,,,,,
4398,,Castle,spain,tb,,,,,,
4399,,Kert,spain,tb,,,,,,
4400,,Lucus,spain,tb,,,,,,
4401,,Martin,spain,tb,,,,,,
4402,,Muluya,spain,tb,,,,,,
4403,,Ras,spain,tb,,,,,,
4404,,Targa,spain,tb,,,,,,
4405,,Arcíla,spain,tb,,,,,,
4406,,Xauen,spain,tb,,,,,,
4407,,Brisquard,spain,tb,,,,,,
4408,,Alcázar,spain,tb,,,,,,
4409,,Larache,spain,tb,,,,,,
4410,,Tetuán,spain,tb,,,,,,
4411,,Suboficiales,spain,tb,,,,,,
4412,,Condestable Zaragoza,spain,tb,,,,,,
4413,,Contramaestre Castelló,spain,tb,,,,,,
4414,,Maquinista Macias,spain,tb,,,,,,
4415,,Torpedista Hernández,spain,tb,,,,,,
4416,,Marinero Cante,spain,tb,,,,,,
4417,,Fogonero Bañobre,spain,tb,,,,,,
4418,,Marinero Jarana,spain,tb,,,,,,
4419,,Pegaso,spain,tb,,,,,,
4420,,Procyon,spain,tb,,,,,,
4421,,Cies,spain,tb,,,,,,
4422,,Salvora,spain,tb,,,,,,
4423,,Centinela,spain,tb,,,,,,
4424,,Serviola,spain,tb,,,,,,
4425,,Lazaga,spain,tb,,,,,,
4426,,Alsedo,spain,tb,,,,,,
4427,,Cadarso,spain,tb,,,,,,
4428,,Villaamil,spain,tb,,,,,,
4429,,Bonifaz,spain,tb,,,,,,
4430,,Recalde,spain,tb,,,,,,
4431,,Laya,spain,tb,,,,,,
4432,,Ordóñez,spain,tb,,,,,,
4433,,Candido Perez,spain,tb,,,,,,
4434,,Anaga,spain,tb,,,,,,
4435,,Marola,spain,tb,,,,,,
4436,,Mouro,spain,tb,,,,,,
4437,,Izaro,spain,tb,,,,,,
4438,,Deva,spain,tb,,,,,,
4439,,Bergantín,spain,tb,,,,,,
4440,,Grosa,spain,tb,,,,,,
4441,,Conejera,spain,tb,,,,,,
4442,,Dragonera,spain,tb,,,,,,
4443,,Espalmador,spain,tb,,,,,,
4444,,Alcanada,spain,tb,,,,,,
4445,,Cormorán,spain,tb,,,,,,
4446,,Chilreu,spain,tb,,,,,,
4447,,Marte,spain,tb,,,,,,
4448,,Neptuno,spain,tb,,,,,,
4449,,Júpiter,spain,tb,,,,,,
4450,,Vulcano,spain,tb,,,,,,
4451,,Eolo,spain,tb,,,,,,
4452,,Tritón,spain,tb,,,,,,
4453,,A,spain,ss,,,,,,
4454,,B,spain,ss,,,,,,
4455,,C,spain,ss,,,,,,
4456,,D,spain,ss,,,,,,
##,,,###,,,,,,,
4458,,Alabama,usa,bb,,,,,,
4459,,Arizona,usa,bb,,,,,,
4460,,Arkansas,usa,bb,,,,,,
4461,,Bainbridge,usa,bb,,,,,,
4462,,Belknap,usa,bb,,,,,,
4463,,California,usa,bb,,,,,,
4464,,Colorado,usa,bb,,,,,,
4465,,Connecticut,usa,bb,,,,,,
4466,,Delaware,usa,bb,,,,,,
4467,,Florida,usa,bb,,,,,,
4468,,Georgia,usa,bb,,,,,,
4469,,Idaho,usa,bb,,,,,,
4470,,Illinois,usa,bb,,,,,,
4471,,Indiana,usa,bb,,,,,,
4472,,Iowa,usa,bb,,,,,,
4473,,Kansas,usa,bb,,,,,,
4474,,Kearsarge,usa,bb,,,,,,
4475,,Kentucky,usa,bb,,,,,,
4476,,Long Beach,usa,bb,,,,,,
4477,,Louisiana,usa,bb,,,,,,
4478,,Maine,usa,bb,,,,,,
4479,,Maryland,usa,bb,,,,,,
4480,,Massachusetts,usa,bb,,,,,,
4481,,Michigan,usa,bb,,,,,,
4482,,Minnesota,usa,bb,,,,,,
4483,,Mississippi,usa,bb,,,,,,
4484,,Missouri,usa,bb,,,,,,
4485,,Montana,usa,bb,,,,,,
4486,,Nebraska,usa,bb,,,,,,
4487,,Nevada,usa,bb,,,,,,
4488,,New Hampshire,usa,bb,,,,,,
4489,,New Jersey,usa,bb,,,,,,
4490,,New Mexico,usa,bb,,,,,,
4491,,New York,usa,bb,,,,,,
4492,,North Carolina,usa,bb,,,,,,
4493,,North Dakota,usa,bb,,,,,,
4494,,Ohio,usa,bb,,,,,,
4495,,Oklahoma,usa,bb,,,,,,
4496,,Oregon,usa,bb,,,,,,
4497,,Pennsylvania,usa,bb,,,,,,
4498,,Rhode Island,usa,bb,,,,,,
4499,,South Carolina,usa,bb,,,,,,
4500,,South Dakota,usa,bb,,,,,,
4501,,Tennessee,usa,bb,,,,,,
4502,,Texas,usa,bb,,,,,,
4503,,Truxtun,usa,bb,,,,,,
4504,,Utah,usa,bb,,,,,,
4505,,Vermont,usa,bb,,,,,,
4506,,Virginia,usa,bb,,,,,,
4507,,Washington,usa,bb,,,,,,
4508,,West Virginia,usa,bb,,,,,,
4509,,Wisconsin,usa,bb,,,,,,
4510,,Wyoming,usa,bb,,,,,,
4511,,Alaska,usa,bc,,,,,,
4512,,America,usa,bc,,,,,,
4513,,Chesapeake,usa,bc,,,,,,
4514,,Chippewa,usa,bc,,,,,,
4515,,Alaska,usa,bc,,,,,,
4516,,Mariana Islands,usa,bc,,,,,,
4517,,Constellation,usa,bc,,,,,,
4518,,Constitution,usa,bc,,,,,,
4519,,Famous,usa,bc,,,,,,
4520,,Franklin,usa,bc,,,,,,
4521,,Guam,usa,bc,,,,,,
4522,,Hawaii,usa,bc,,,,,,
4523,,Virgin Islands,usa,bc,,,,,,
4524,,Independence,usa,bc,,,,,,
4525,,Legend,usa,bc,,,,,,
4526,,Lexington,usa,bc,,,,,,
4527,,President,usa,bc,,,,,,
4528,,Philippines,usa,bc,,,,,,
4529,,Puerto Rico,usa,bc,,,,,,
4530,,Ranger,usa,bc,,,,,,
4531,,Reliance,usa,bc,,,,,,
4532,,Samoa,usa,bc,,,,,,
4533,,Saratoga,usa,bc,,,,,,
4534,,Sentinel,usa,bc,,,,,,
4535,,United States,usa,bc,,,,,,
4536,,Rizal,usa,bc,,,,,,
4537,,Hornet,usa,bc,,,,,,
4538,,Congress,usa,bc,,,,,,
4539,,Allegheny,usa,bc,,,,,,
4540,,Alliance,usa,bc,,,,,,
4541,,Carondelet,usa,bc,,,,,,
4542,,Essex,usa,bc,,,,,,
4543,,Guerriere,usa,bc,,,,,,
4544,,Java,usa,bc,,,,,,
4545,,Brandywine,usa,bc,,,,,,
4546,,Columbia,usa,bc,,,,,,
4547,,Cumberland,usa,bc,,,,,,
4548,,Potomac,usa,bc,,,,,,
4549,,Raritan,usa,bc,,,,,,
4550,,Sabine,usa,bc,,,,,,
4551,,Santee,usa,bc,,,,,,
4552,,Savannah,usa,bc,,,,,,
4553,,St. Lawrence,usa,bc,,,,,,
4554,,St. Lawrence,usa,bc,,,,,,
4555,,Yorktown,usa,bc,,,,,,
4556,,Wasp,usa,bc,,,,,,
4557,,Intrepid,usa,bc,,,,,,
4558,,Ticonderoga,usa,bc,,,,,,
4559,,Bunker Hill,usa,bc,,,,,,
4560,,Bonhomme Richard,usa,bc,,,,,,
4561,,Albany,usa,ca,,,,,,
4562,,Baltimore,usa,ca,,,,,,
4563,,Boston,usa,ca,,,,,,
4564,,Bremerton,usa,ca,,,,,,
4565,,Bridgeport,usa,ca,,,,,,
4566,,Brooklyn,usa,ca,,,,,,
4567,,Cambridge,usa,ca,,,,,,
4568,,Canberra,usa,ca,,,,,,
4569,,Charleston,usa,ca,,,,,,
4570,,Charlotte,usa,ca,,,,,,
4571,,Chicago,usa,ca,,,,,,
4572,,Columbus,usa,ca,,,,,,
4573,,Dallas,usa,ca,,,,,,
4574,,Des Moines,usa,ca,,,,,,
4575,,Fall River,usa,ca,,,,,,
4576,,Frederick,usa,ca,,,,,,
4577,,Helena,usa,ca,,,,,,
4578,,Huntington,usa,ca,,,,,,
4579,,Huron,usa,ca,,,,,,
4580,,Los Angeles,usa,ca,,,,,,
4581,,Macon,usa,ca,,,,,,
4582,,St Charles,usa,ca,,,,,,
4583,,Minneapolis,usa,ca,,,,,,
4584,,Missoula,usa,ca,,,,,,
4585,,Norfolk,usa,ca,,,,,,
4586,,Northampton,usa,ca,,,,,,
4587,,Olympia,usa,ca,,,,,,
4588,,Oregon,usa,ca,,,,,,
4589,,Pittsburgh,usa,ca,,,,,,
4590,,Pueblo,usa,ca,,,,,,
4591,,Quincy,usa,ca,,,,,,
4592,,Rochester,usa,ca,,,,,,
4593,,Salem,usa,ca,,,,,,
4594,,San Diego,usa,ca,,,,,,
4595,,Saratoga,usa,ca,,,,,,
4596,,Scranton,usa,ca,,,,,,
4597,,Seattle,usa,ca,,,,,,
4598,,St. Louis,usa,ca,,,,,,
4599,,St. Paul,usa,ca,,,,,,
4600,,Toledo,usa,ca,,,,,,
4601,,Tulsa,usa,ca,,,,,,
4602,,Alexandria,usa,ca,,,,,,
4603,,Annapolis,usa,ca,,,,,,
4604,,Cairo,usa,ca,,,,,,
4605,,Chillicothe,usa,ca,,,,,,
4606,,Compton,usa,ca,,,,,,
4607,,Covington,usa,ca,,,,,,
4608,,Eastland,usa,ca,,,,,,
4609,,Eastport,usa,ca,,,,,,
4610,,Glasgow,usa,ca,,,,,,
4611,,Gloucester,usa,ca,,,,,,
4612,,Green Bay,usa,ca,,,,,,
4613,,Vesuvius,usa,ca,,,,,,
4614,,Pensacola ,usa,ca,,,,,,
4615,,Salt Lake City ,usa,ca,,,,,,
4616,,Chester,usa,ca,,,,,,
4617,,Louisville,usa,ca,,,,,,
4618,,Houston,usa,ca,,,,,,
4619,,Augusta,usa,ca,,,,,,
4620,,New Orleans,usa,ca,,,,,,
4621,,Portland,usa,ca,,,,,,
4622,,Astoria,usa,ca,,,,,,
4623,,Indianapolis,usa,ca,,,,,,
4624,,Tuscaloosa,usa,ca,,,,,,
4625,,San Francisco,usa,ca,,,,,,
4626,,Oregon City,usa,ca,,,,,,
4627,,Philadelphia,usa,ca,,,,,,
4628,,Nashville,usa,ca,,,,,,
4629,,Wichita,usa,ca,,,,,,
4630,,Kansas City,usa,ca,,,,,,
4631,,Worcester,usa,ca,,,,,,
4632,,Roanoke,usa,ca,,,,,,
4633,,Vallejo,usa,ca,,,,,,
4634,,Gary,usa,ca,,,,,,
4635,,Newport News,usa,ca,,,,,,
4636,,Long Beach,usa,ca,,,,,,
4637,,Prinz Eugen,usa,ca,,,,,,
4638,,Wright,usa,ca,,,,,,
4639,,Saipan,usa,ca,,,,,,
4640,,Maumelle,usa,ca,,,,,,
4641,,Hartford,usa,cl,,,,,,
4642,,Amsterdam,usa,cl,,,,,,
4643,,Anniston,usa,cl,,,,,,
